model,scheme,bin,n,median_gt_px,median_dice,mean_dice,mean_recall,mean_precision,zero_dice_n,zero_dice_rate,empty_pred_n
fastscnn_rgkd,quintile,Q4,37,14382.0,0.7652756187970824,0.7005425051540454,0.6519494201051985,0.7896335182424673,0,0.0,0
fastscnn_rgkd,quintile,Q5,37,21744.0,0.651355583530351,0.5985794191053575,0.5086995140908054,0.8009838241940267,0,0.0,0
fastscnn_rgkd,absolute,10-20k,81,13751.0,0.7650350593311759,0.7053786800800191,0.6571942573669964,0.7988731088048693,0,0.0,0
fastscnn_rgkd,absolute,2-5k,17,4132.0,0.6192405823202761,0.5349559057290689,0.5930926459397226,0.5637428989564782,2,0.11764705882352941,1
fastscnn_rgkd,absolute,5-10k,58,6750.0,0.7302763436941875,0.636290675503056,0.6408460724528781,0.6811028551959182,2,0.034482758620689655,0
fastscnn_rgkd,absolute,<2k,2,986.0,0.0,0.0,0.0,0.0,2,1.0,0
fastscnn_rgkd,absolute,>20k,27,23968.0,0.5581548797312699,0.5771666961228072,0.4819246794224363,0.8104308050188765,0,0.0,0
fastscnn_rgkd,decile,D1,19,4071.0,0.5993649113522096,0.47864475775758797,0.5306618411039623,0.5044015411715858,4,0.21052631578947367,1
fastscnn_rgkd,decile,D10,19,31415.0,0.5481543358345455,0.5487167570642891,0.4420601119975551,0.8354022331430198,0,0.0,0
fastscnn_rgkd,decile,D2,18,5445.5,0.7485680799690242,0.7318257570511739,0.7990370994451089,0.7007114250515513,0,0.0,0
fastscnn_rgkd,decile,D3,19,6686.0,0.6783988957902002,0.5303236397439846,0.5303002501452466,0.5766116191609033,2,0.10526315789473684,0
fastscnn_rgkd,decile,D4,18,8665.5,0.7244902444798593,0.6685872006227982,0.6194471486970191,0.787093482570294,0,0.0,0
fastscnn_rgkd,decile,D5,19,10622.0,0.7412177093652366,0.6875335249828121,0.6600837911321565,0.7696164399605552,0,0.0,0
fastscnn_rgkd,decile,D6,18,11957.5,0.7706771250137768,0.733877916413113,0.6844305320732395,0.8268142233008964,0,0.0,0
fastscnn_rgkd,decile,D7,18,13841.0,0.6806478103105283,0.6519500051058589,0.5910060315202011,0.7823622623960582,0,0.0,0
fastscnn_rgkd,decile,D8,19,15506.0,0.8545326223337516,0.746577505199696,0.7096852619225644,0.7965220764127495,0,0.0,0
fastscnn_rgkd,decile,D9,18,19152.0,0.7247467919672071,0.6512122290375965,0.5790411051892361,0.7646532814145339,0,0.0,0
lraspp_mobilenetv3,quintile,Q1,37,4884.0,0.7567789646672145,0.693534033986713,0.6914906531866448,0.773539199644012,0,0.0,0
lraspp_mobilenetv3,quintile,Q2,37,7671.0,0.6099749180011577,0.5897148033927924,0.5400965556116483,0.8325481293502364,2,0.05405405405405406,2
lraspp_mobilenetv3,quintile,Q3,37,11324.0,0.781581853708266,0.7350159581903047,0.6829280655777387,0.8561649276014326,0,0.0,0
lraspp_mobilenetv3,quintile,Q4,37,14382.0,0.7840738998417653,0.731915688314632,0.6974387644610878,0.826889794380197,0,0.0,0
lraspp_mobilenetv3,quintile,Q5,37,21744.0,0.777468542981459,0.7405771579114468,0.6622348912599522,0.871869403185022,0,0.0,0
lraspp_mobilenetv3,absolute,10-20k,81,13751.0,0.7771384486804461,0.7331268243884446,0.6871076417573294,0.8415259923680675,0,0.0,0
lraspp_mobilenetv3,absolute,2-5k,17,4132.0,0.818164544936348,0.7623448358296344,0.7746370439812333,0.7943250853776765,0,0.0,0
lraspp_mobilenetv3,absolute,5-10k,58,6750.0,0.7089461287011349,0.621180243386848,0.5687744648572245,0.8309110622750853,2,0.034482758620689655,2
lraspp_mobilenetv3,absolute,<2k,2,986.0,0.2457646326280623,0.2457646326280623,0.5331915793927853,0.1613472515896786,0,0.0,0
lraspp_mobilenetv3,absolute,>20k,27,23968.0,0.7842616103846792,0.7516634955624737,0.6764866504837932,0.8805465131698154,0,0.0,0
lraspp_mobilenetv3,decile,D1,19,4071.0,0.8064379500211775,0.7079679723347321,0.7492217319192914,0.7276958397157821,0,0.0,0
lraspp_mobilenetv3,decile,D10,19,31415.0,0.777468542981459,0.730363988410663,0.6525675466977872,0.8740665943352747,0,0.0,0
lraspp_mobilenetv3,decile,D2,18,5445.5,0.7499367418732962,0.6782982101749151,0.6305522923021847,0.8219294129015879,0,0.0,0
lraspp_mobilenetv3,decile,D3,19,6686.0,0.5547445255474452,0.5191142899953324,0.4679452976824159,0.8049173901127822,1,0.05263157894736842,1
lraspp_mobilenetv3,decile,D4,18,8665.5,0.7231763175237853,0.6642375675345554,0.6162562167591713,0.8617139096564378,1,0.05555555555555555,1
lraspp_mobilenetv3,decile,D5,19,10622.0,0.7377989717606735,0.6978484133599986,0.6391723416097572,0.8301811270035242,0,0.0,0
lraspp_mobilenetv3,decile,D6,18,11957.5,0.7982064122842808,0.7742483666222942,0.7291146630994969,0.8835922726770027,0,0.0,0
lraspp_mobilenetv3,decile,D7,18,13841.0,0.7048589927965845,0.6843336499428931,0.648152500693797,0.8151613602482326,0,0.0,0
lraspp_mobilenetv3,decile,D8,19,15506.0,0.8565638524421241,0.7769934088773323,0.7441310143458896,0.8380009425052158,0,0.0,0
lraspp_mobilenetv3,decile,D9,18,19152.0,0.7779280414126064,0.7513577257178297,0.6724393105200155,0.8695501458597553,0,0.0,0
lraspp_mobilenetv3_b2kd,quintile,Q1,37,4884.0,0.7477854330708661,0.6954073957355166,0.7585835212441544,0.752757008161287,0,0.0,0
lraspp_mobilenetv3_b2kd,quintile,Q2,37,7671.0,0.7048440342248872,0.6311298564179756,0.5821287576914966,0.835688752919357,1,0.02702702702702703,1
lraspp_mobilenetv3_b2kd,quintile,Q3,37,11324.0,0.8142937248305041,0.7546208376415018,0.7195985912088317,0.8661186002685131,0,0.0,0
lraspp_mobilenetv3_b2kd,quintile,Q4,37,14382.0,0.8046068308181096,0.7629104401795127,0.74089129054511,0.844130370453158,0,0.0,0
lraspp_mobilenetv3_b2kd,quintile,Q5,37,21744.0,0.7969272052826814,0.7624325649932828,0.7189387684783575,0.8517295928802975,0,0.0,0
lraspp_mobilenetv3_b2kd,absolute,10-20k,81,13751.0,0.8137310073157006,0.7592390769581678,0.7276017364190589,0.8509954313431927,0,0.0,0
lraspp_mobilenetv3_b2kd,absolute,2-5k,17,4132.0,0.8268806773084046,0.7686414962683575,0.82903242813965,0.7697583354140957,0,0.0,0
lraspp_mobilenetv3_b2kd,absolute,5-10k,58,6750.0,0.7264578858527835,0.6476522348596968,0.608670929994541,0.8322162167760925,1,0.017241379310344827,1
lraspp_mobilenetv3_b2kd,absolute,<2k,2,986.0,0.2525553188230215,0.2525553188230215,0.97323600973236,0.145495262704565,0,0.0,0
lraspp_mobilenetv3_b2kd,absolute,>20k,27,23968.0,0.7915811292926475,0.7706047994120765,0.7395013515462318,0.8514684175554047,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D1,19,4071.0,0.7477854330708661,0.7143166354846379,0.8442117525178299,0.7040464330236188,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D10,19,31415.0,0.7642916375985573,0.7476441868040359,0.7209248491928225,0.839661631244797,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D2,18,5445.5,0.7441329888074866,0.6754476426669994,0.6681981660108305,0.8041737263621591,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D3,19,6686.0,0.533262211384592,0.5618569323218037,0.5134020551772845,0.8090783700261116,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D4,18,8665.5,0.7542256534846851,0.7042512762972684,0.6546736103453876,0.8637774904177824,1,0.05555555555555555,1
lraspp_mobilenetv3_b2kd,decile,D5,19,10622.0,0.7969071764385903,0.7325180299186058,0.6657183201652593,0.8820349283598361,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D6,18,11957.5,0.8203597361180315,0.7779515791267807,0.7764722106437139,0.8493180317276721,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D7,18,13841.0,0.7527423774557649,0.7232009421024126,0.6813496152638987,0.8400542769188463,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D8,19,15506.0,0.8620842572062084,0.8005299646736075,0.7972991934430995,0.8479919327488215,0,0.0,0
lraspp_mobilenetv3_b2kd,decile,D9,18,19152.0,0.8131832490898726,0.7780425197485994,0.716842349946422,0.8644679968288812,0,0.0,0
lraspp_mobilenetv3_distilled,quintile,Q1,37,4884.0,0.7997981157469717,0.7009695306579001,0.6786577332825072,0.7789965858614812,1,0.02702702702702703,0
lraspp_mobilenetv3_distilled,quintile,Q2,37,7671.0,0.670214324073622,0.6184748797226385,0.583697883191594,0.8285806682841216,2,0.05405405405405406,2
lraspp_mobilenetv3_distilled,quintile,Q3,37,11324.0,0.8048417424005014,0.754709988976345,0.7094689388737823,0.8753720186005354,0,0.0,0
lraspp_mobilenetv3_distilled,quintile,Q4,37,14382.0,0.7914355062413315,0.7645173208926153,0.7461826072169302,0.840288919156103,0,0.0,0
lraspp_mobilenetv3_distilled,quintile,Q5,37,21744.0,0.7869170231187729,0.7612181812965894,0.6984211985983033,0.8756714408428934,0,0.0,0
lraspp_mobilenetv3_distilled,absolute,10-20k,81,13751.0,0.7949958982772765,0.7611824712939513,0.7265671418609648,0.8557884836414316,0,0.0,0
lraspp_mobilenetv3_distilled,absolute,2-5k,17,4132.0,0.831467793030623,0.7322455591654236,0.7042107635117668,0.8238053611437609,0,0.0,0
lraspp_mobilenetv3_distilled,absolute,5-10k,58,6750.0,0.7008315055105128,0.6486564329276854,0.6130409661029155,0.8225678008093955,2,0.034482758620689655,2
lraspp_mobilenetv3_distilled,absolute,<2k,2,986.0,0.3539211702559935,0.3539211702559935,0.37869565217391304,0.3321891685736079,1,0.5,0
lraspp_mobilenetv3_distilled,absolute,>20k,27,23968.0,0.7869170231187729,0.7689650454172319,0.7137244649733417,0.8763995301139977,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D1,19,4071.0,0.8006185367739441,0.6924219392802203,0.6699460149498876,0.7720562882416395,1,0.05263157894736842,0
lraspp_mobilenetv3_distilled,decile,D10,19,31415.0,0.7799851619816998,0.7547217530532913,0.7025655432412631,0.8684005046800711,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D2,18,5445.5,0.7916986022926202,0.7099919882232288,0.6878534359669392,0.7863224555713143,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D3,19,6686.0,0.5869935754556181,0.5646193160000965,0.5234589395173326,0.7986810324070145,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D4,18,8665.5,0.7071872805747157,0.6753224192075442,0.6472834348477589,0.8601413950432905,2,0.1111111111111111,2
lraspp_mobilenetv3_distilled,decile,D5,19,10622.0,0.7613927916921197,0.7170446594784735,0.6621469924677321,0.865789426257891,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D6,18,11957.5,0.8464736302610576,0.7944678367796536,0.7594198823023911,0.8854869771844371,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D7,18,13841.0,0.7230796579294027,0.7158422912443194,0.68818245122668,0.8278008439946899,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D8,19,15506.0,0.8288888110172759,0.8106305068752111,0.8011301234182197,0.8521197272037576,0,0.0,0
lraspp_mobilenetv3_distilled,decile,D9,18,19152.0,0.8089377240396469,0.7680755222200708,0.6940466125862904,0.8833463179036504,0,0.0,0
lraspp_mobilenetv3_rgkd,quintile,Q1,37,4884.0,0.7562262753448755,0.7085545195796552,0.6867748922764393,0.7826023411342193,1,0.02702702702702703,0
lraspp_mobilenetv3_rgkd,quintile,Q2,37,7671.0,0.6795385748179661,0.6264498575299208,0.5724479118947663,0.8289748365375568,1,0.02702702702702703,1
lraspp_mobilenetv3_rgkd,quintile,Q3,37,11324.0,0.7910941731019958,0.7647537602061298,0.6945293414009847,0.8974016554846961,0,0.0,0
lraspp_mobilenetv3_rgkd,quintile,Q4,37,14382.0,0.8041519618019515,0.7749101502845528,0.7367241008264778,0.847050715793203,0,0.0,0
lraspp_mobilenetv3_rgkd,quintile,Q5,37,21744.0,0.7900186133085156,0.7485304042594829,0.6769411793234984,0.8819583710159637,0,0.0,0
lraspp_mobilenetv3_rgkd,absolute,10-20k,81,13751.0,0.802171836508974,0.7665133429136607,0.7095031628564175,0.8692974302563572,0,0.0,0
lraspp_mobilenetv3_rgkd,absolute,2-5k,17,4132.0,0.8334605112552461,0.7403611511369443,0.7205200056221821,0.818996322148205,0,0.0,0
lraspp_mobilenetv3_rgkd,absolute,5-10k,58,6750.0,0.7305962557889076,0.6596916092140713,0.6093651969508451,0.8275794811115018,1,0.017241379310344827,1
lraspp_mobilenetv3_rgkd,absolute,<2k,2,986.0,0.33563748079877115,0.33563748079877115,0.38,0.3005502063273728,1,0.5,0
lraspp_mobilenetv3_rgkd,absolute,>20k,27,23968.0,0.7900186133085156,0.7574534428689697,0.6952839645046005,0.8840301257156435,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D1,19,4071.0,0.7562262753448755,0.6977586595223998,0.6846757945040579,0.7644230467986436,1,0.05263157894736842,0
lraspp_mobilenetv3_rgkd,decile,D10,19,31415.0,0.7586518406334276,0.7325439724749421,0.6669879584529603,0.8780784570724068,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D2,18,5445.5,0.7698851911445059,0.7199501496400921,0.6889906065917308,0.8017915962662158,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D3,19,6686.0,0.5094638891826161,0.5566872081316627,0.5090023719512139,0.7865532362072086,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D4,18,8665.5,0.7571301192554979,0.700088209672526,0.6394182040574047,0.8737531924418129,1,0.05555555555555555,1
lraspp_mobilenetv3_rgkd,decile,D5,19,10622.0,0.7777109882183217,0.7396268744118416,0.6524941855705778,0.8970539987545799,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D6,18,11957.5,0.8110924050656841,0.7912765841001008,0.7388997836664135,0.8977686264775966,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D7,18,13841.0,0.745032134274833,0.7467585340028751,0.6979095277533615,0.8351413038344906,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D8,19,15506.0,0.8599315068493151,0.8015801025514054,0.773495801632588,0.8583333165961938,0,0.0,0
lraspp_mobilenetv3_rgkd,decile,D9,18,19152.0,0.7988022812024294,0.7654049711431645,0.6874473569090663,0.8860538357341627,0,0.0,0
ppmobileseg_tiny,quintile,Q1,37,4884.0,0.7227094042939219,0.6545614826172117,0.7118844812282419,0.6896308945346217,1,0.02702702702702703,0
ppmobileseg_tiny,quintile,Q2,37,7671.0,0.6060046690916988,0.5874088070799961,0.6121378499233492,0.7175554467107087,3,0.08108108108108109,3
ppmobileseg_tiny,quintile,Q3,37,11324.0,0.6998880179171333,0.6734224792514057,0.6612431500400957,0.7897625692735042,0,0.0,0
ppmobileseg_tiny,quintile,Q4,37,14382.0,0.7542800155133248,0.6954253475096412,0.7017420946825453,0.7536912333545887,0,0.0,0
ppmobileseg_tiny,quintile,Q5,37,21744.0,0.6973407657863474,0.6732736913682299,0.6046181540707836,0.8518159906946187,0,0.0,0
ppmobileseg_tiny,absolute,10-20k,81,13751.0,0.724230693524047,0.6901378385546653,0.6823293353880265,0.771065464768932,0,0.0,0
ppmobileseg_tiny,absolute,2-5k,17,4132.0,0.7665831244778614,0.66162053669224,0.7019726113526208,0.7429506329474215,0,0.0,0
ppmobileseg_tiny,absolute,5-10k,58,6750.0,0.6896169133365813,0.6176975656278726,0.642885953779614,0.717581724520966,4,0.06896551724137931,3
ppmobileseg_tiny,absolute,<2k,2,986.0,0.23046456682378705,0.23046456682378705,0.633836877181847,0.1465053145081919,0,0.0,0
ppmobileseg_tiny,absolute,>20k,27,23968.0,0.6973407657863474,0.6694553667711038,0.5938104583318363,0.8774689970887212,0,0.0,0
ppmobileseg_tiny,decile,D1,19,4071.0,0.7279475982532752,0.6162356977587188,0.6948004288083289,0.6801669152169763,0,0.0,0
ppmobileseg_tiny,decile,D10,19,31415.0,0.6388423457730389,0.6401150476498766,0.5569401813189174,0.8935736990301487,0,0.0,0
ppmobileseg_tiny,decile,D2,18,5445.5,0.7222020359672678,0.6950164777456213,0.7299176476714836,0.6996206504810251,1,0.05555555555555555,0
ppmobileseg_tiny,decile,D3,19,6686.0,0.6548596851471595,0.5994622941659058,0.6480903392549466,0.6488968424418121,1,0.05263157894736842,1
ppmobileseg_tiny,decile,D4,18,8665.5,0.6056095435499811,0.574685681822647,0.5741880000733297,0.7900284178834328,2,0.1111111111111111,2
ppmobileseg_tiny,decile,D5,19,10622.0,0.6364756904816252,0.6513786623772484,0.6438333775953672,0.7810913724173859,0,0.0,0
ppmobileseg_tiny,decile,D6,18,11957.5,0.7441313615866563,0.6966909526185717,0.679620132065087,0.7989154992882956,0,0.0,0
ppmobileseg_tiny,decile,D7,18,13841.0,0.6635680851614569,0.625467830268556,0.6373746014515348,0.7276588853923492,0,0.0,0
ppmobileseg_tiny,decile,D8,19,15506.0,0.8221656976744186,0.7617008901590906,0.7627218251119239,0.778353457739868,0,0.0,0
ppmobileseg_tiny,decile,D9,18,19152.0,0.7186408678475351,0.7082744819598256,0.6549449030866424,0.8077384096737819,0,0.0,0
ppmobileseg_tiny_b2kd,quintile,Q1,37,4884.0,0.729948619698685,0.6794859429293937,0.6844739766708,0.7626957899418111,1,0.02702702702702703,0
ppmobileseg_tiny_b2kd,quintile,Q2,37,7671.0,0.6630579964850615,0.5777383979422139,0.5336217095102431,0.7984224514464426,3,0.08108108108108109,3
ppmobileseg_tiny_b2kd,quintile,Q3,37,11324.0,0.7352568859400236,0.7240070391919783,0.6732676977149509,0.8329332159296831,0,0.0,0
ppmobileseg_tiny_b2kd,quintile,Q4,37,14382.0,0.7698383130914239,0.7042168545985624,0.6464210338793295,0.8366291332517545,0,0.0,0
ppmobileseg_tiny_b2kd,quintile,Q5,37,21744.0,0.6954055587067498,0.693879815586401,0.6213747318521968,0.8554653432762584,0,0.0,0
ppmobileseg_tiny_b2kd,absolute,10-20k,81,13751.0,0.7538546934747749,0.7103527832519608,0.65184413833195,0.8362385650831523,0,0.0,0
ppmobileseg_tiny_b2kd,absolute,2-5k,17,4132.0,0.7637140287769785,0.7124893631633475,0.7211957253347779,0.8110300439233116,0,0.0,0
ppmobileseg_tiny_b2kd,absolute,5-10k,58,6750.0,0.6841729393886401,0.613824672213852,0.5736644045855736,0.7829593299585039,4,0.06896551724137931,3
ppmobileseg_tiny_b2kd,absolute,<2k,2,986.0,0.43019721427607793,0.43019721427607793,0.7232402411932719,0.43956819176246914,0,0.0,0
ppmobileseg_tiny_b2kd,absolute,>20k,27,23968.0,0.6790051118339967,0.7008154750020381,0.6337100019366396,0.8656958338055682,0,0.0,0
ppmobileseg_tiny_b2kd,decile,D1,19,4071.0,0.7075586711368486,0.6827744001225823,0.7214109375304089,0.7719287963274335,0,0.0,0
ppmobileseg_tiny_b2kd,decile,D10,19,31415.0,0.665732208282447,0.6752099559745277,0.6017505883730679,0.8647804856737685,0,0.0,0
ppmobileseg_tiny_b2kd,decile,D2,18,5445.5,0.7428564618561743,0.676014793669917,0.645484962430102,0.7529498387569871,1,0.05555555555555555,0
ppmobileseg_tiny_b2kd,decile,D3,19,6686.0,0.6759992632160619,0.5825663867613845,0.536181164930946,0.7381808159801386,1,0.05263157894736842,1
ppmobileseg_tiny_b2kd,decile,D4,18,8665.5,0.6043135656604387,0.5726421875219783,0.5309200621217233,0.8620108444386523,2,0.1111111111111111,2
ppmobileseg_tiny_b2kd,decile,D5,19,10622.0,0.7322936635407492,0.7004357667578468,0.6469412445261729,0.813112436733291,0,0.0,0
ppmobileseg_tiny_b2kd,decile,D6,18,11957.5,0.7673923030195146,0.7488878267613392,0.7010567316364387,0.8538551495258749,0,0.0,0
ppmobileseg_tiny_b2kd,decile,D7,18,13841.0,0.6685593863246593,0.6624460028193745,0.5873378741414927,0.8363073501506716,0,0.0,0
ppmobileseg_tiny_b2kd,decile,D8,19,15506.0,0.8134307852942793,0.7437892404946357,0.7023945536309644,0.8369339804001488,0,0.0,0
ppmobileseg_tiny_b2kd,decile,D9,18,19152.0,0.7682597909945492,0.7135868896211559,0.642089105524611,0.8456326929677755,0,0.0,0
ppmobileseg_tiny_distilled,quintile,Q1,37,4884.0,0.7329095861979504,0.6779556084426023,0.7080330991581342,0.7447893673247994,1,0.02702702702702703,0
ppmobileseg_tiny_distilled,quintile,Q2,37,7671.0,0.7032626312451554,0.6127361915435047,0.6031191555167933,0.7658606518286516,3,0.08108108108108109,3
ppmobileseg_tiny_distilled,quintile,Q3,37,11324.0,0.7595527879988678,0.6924257105362367,0.6472405495122726,0.8344834658595733,0,0.0,0
ppmobileseg_tiny_distilled,quintile,Q4,37,14382.0,0.8019191226867718,0.7353030100425293,0.7196362831489048,0.8062139034302841,0,0.0,0
ppmobileseg_tiny_distilled,quintile,Q5,37,21744.0,0.7555009115190571,0.7272476925709302,0.6748849160677718,0.8593982039406735,0,0.0,0
ppmobileseg_tiny_distilled,absolute,10-20k,81,13751.0,0.7901043679938152,0.7197576598798548,0.6894390849882946,0.8170742929733538,0,0.0,0
ppmobileseg_tiny_distilled,absolute,2-5k,17,4132.0,0.7329095861979504,0.6548964792386474,0.6815346643584718,0.7681915711456259,0,0.0,0
ppmobileseg_tiny_distilled,absolute,5-10k,58,6750.0,0.7283118683082948,0.6474095257128991,0.6360045702817299,0.7739523503202327,4,0.06896551724137931,3
ppmobileseg_tiny_distilled,absolute,<2k,2,986.0,0.5450481578784496,0.5450481578784496,0.8586755527345816,0.4022622152604863,0,0.0,0
ppmobileseg_tiny_distilled,absolute,>20k,27,23968.0,0.754452769929984,0.719120906725719,0.6674646950365951,0.8689463603257621,0,0.0,0
ppmobileseg_tiny_distilled,decile,D1,19,4071.0,0.6894578313253013,0.6433334980428371,0.7001810736612203,0.7296726915787691,0,0.0,0
ppmobileseg_tiny_distilled,decile,D10,19,31415.0,0.7218659477923078,0.6978553535433744,0.6371491265845067,0.8772479706100341,0,0.0,0
ppmobileseg_tiny_distilled,decile,D2,18,5445.5,0.7750454148959209,0.7145011694201322,0.7163213482937656,0.7607458583900538,1,0.05555555555555555,0
ppmobileseg_tiny_distilled,decile,D3,19,6686.0,0.6750629722921915,0.5950551993891571,0.5904801870458961,0.7355453566452733,2,0.10526315789473684,2
ppmobileseg_tiny_distilled,decile,D4,18,8665.5,0.7202411810934297,0.6313994610397601,0.6164602889027406,0.7978601300777732,1,0.05555555555555555,1
ppmobileseg_tiny_distilled,decile,D5,19,10622.0,0.7412088599674634,0.6776417442021635,0.6160700576267996,0.846436943889955,0,0.0,0
ppmobileseg_tiny_distilled,decile,D6,18,11957.5,0.7895005029158597,0.708031008333314,0.680142735391383,0.8218659057163927,0,0.0,0
ppmobileseg_tiny_distilled,decile,D7,18,13841.0,0.7362648458763457,0.6960808358587263,0.6537023170701415,0.8242237697749606,0,0.0,0
ppmobileseg_tiny_distilled,decile,D8,19,15506.0,0.852198167929253,0.7724608592692901,0.7821000404866804,0.7891519247879588,0,0.0,0
ppmobileseg_tiny_distilled,decile,D9,18,19152.0,0.8151640801129645,0.7582729393222392,0.7147171383001073,0.8405567835674597,0,0.0,0
ppmobileseg_tiny_rgkd,quintile,Q1,37,4884.0,0.696114415896722,0.6034416201207803,0.594129274497916,0.7751385832178811,4,0.10810810810810811,2
ppmobileseg_tiny_rgkd,quintile,Q2,37,7671.0,0.7325648786142057,0.6326167698283061,0.6391268881349863,0.735303982280559,3,0.08108108108108109,3
ppmobileseg_tiny_rgkd,quintile,Q3,37,11324.0,0.7266906313188047,0.7100392192593291,0.6749198704093387,0.8124225148013222,0,0.0,0
ppmobileseg_tiny_rgkd,quintile,Q4,37,14382.0,0.7687030869413929,0.7215785587149831,0.709651392150336,0.8042165098256304,0,0.0,0
ppmobileseg_tiny_rgkd,quintile,Q5,37,21744.0,0.7402568644818424,0.7232529550809033,0.66519056923883,0.8394379299469912,0,0.0,0
ppmobileseg_tiny_rgkd,absolute,10-20k,81,13751.0,0.7592391839952696,0.7224672081473912,0.6988677253573184,0.8082883714577721,0,0.0,0
ppmobileseg_tiny_rgkd,absolute,2-5k,17,4132.0,0.7517513692523246,0.6365329267535353,0.6382810754723804,0.8209224594219716,1,0.058823529411764705,1
ppmobileseg_tiny_rgkd,absolute,5-10k,58,6750.0,0.7120138215550602,0.6330552975290903,0.6266580965210536,0.7461686562850809,4,0.06896551724137931,3
ppmobileseg_tiny_rgkd,absolute,<2k,2,986.0,0.0,0.0,0.0,0.5,2,1.0,1
ppmobileseg_tiny_rgkd,absolute,>20k,27,23968.0,0.7402568644818424,0.7187506177675247,0.6543123021765809,0.8539407511070538,0,0.0,0
ppmobileseg_tiny_rgkd,decile,D1,19,4071.0,0.6370093457943925,0.569529460779479,0.5710935938437088,0.7871411479038694,3,0.15789473684210525,2
ppmobileseg_tiny_rgkd,decile,D10,19,31415.0,0.7233178997143138,0.7143325886917002,0.6394775835750541,0.8672564797752051,0,0.0,0
ppmobileseg_tiny_rgkd,decile,D2,18,5445.5,0.7025298381219257,0.6392377883143762,0.618444715188468,0.7624692093826713,1,0.05555555555555555,0
ppmobileseg_tiny_rgkd,decile,D3,19,6686.0,0.7329012069736254,0.6088475849715241,0.6366257632772812,0.7160668424086377,2,0.10526315789473684,2
ppmobileseg_tiny_rgkd,decile,D4,18,8665.5,0.7039708573330739,0.6577064649549094,0.6417669643736751,0.7556098521453648,1,0.05555555555555555,1
ppmobileseg_tiny_rgkd,decile,D5,19,10622.0,0.707620754808391,0.6763675709465775,0.6304204130242396,0.8079899051714837,0,0.0,0
ppmobileseg_tiny_rgkd,decile,D6,18,11957.5,0.750061545354161,0.7455815147005671,0.7218915198713878,0.8171013805217073,0,0.0,0
ppmobileseg_tiny_rgkd,decile,D7,18,13841.0,0.7024457642360618,0.6642433328675854,0.638112280432702,0.8089246557153049,0,0.0,0
ppmobileseg_tiny_rgkd,decile,D8,19,15506.0,0.843962297705851,0.7758961410967284,0.7774252874617789,0.7997561610880443,0,0.0,0
ppmobileseg_tiny_rgkd,decile,D9,18,19152.0,0.7928951453106612,0.7326688973806177,0.692332054106149,0.810073905128321,0,0.0,0
segformer_b0_direct,quintile,Q1,37,4884.0,0.8335265476466497,0.7439807120409395,0.7820529905313671,0.7780846020823958,1,0.02702702702702703,1
segformer_b0_direct,quintile,Q2,37,7671.0,0.778658570866363,0.7679458852577481,0.7184949814387561,0.8412458660720031,0,0.0,0
segformer_b0_direct,quintile,Q3,37,11324.0,0.8188446892975776,0.7966212948320102,0.7475808530704875,0.8950306390429601,0,0.0,0
segformer_b0_direct,quintile,Q4,37,14382.0,0.8144354838709678,0.7732792516922754,0.7161481646774144,0.8804295579340656,0,0.0,0
segformer_b0_direct,quintile,Q5,37,21744.0,0.786421431808965,0.7497617551663669,0.6707025312825559,0.9045903811596926,0,0.0,0
segformer_b0_direct,absolute,10-20k,81,13751.0,0.8172509790968716,0.7835926843565207,0.7269082038850881,0.8903683473665742,0,0.0,0
segformer_b0_direct,absolute,2-5k,17,4132.0,0.8335265476466497,0.7292811429884574,0.7967659327126486,0.7614509366103956,1,0.058823529411764705,1
segformer_b0_direct,absolute,5-10k,58,6750.0,0.8105843348621544,0.7805194498697158,0.7463059323933956,0.8407764596654416,0,0.0,0
segformer_b0_direct,absolute,<2k,2,986.0,0.423650136213143,0.423650136213143,0.6197990056066858,0.40562782078820325,0,0.0,0
segformer_b0_direct,absolute,>20k,27,23968.0,0.7852636697505982,0.7326879271871789,0.6497894376364443,0.9050483833900036,0,0.0,0
segformer_b0_direct,decile,D1,19,4071.0,0.8274080014256437,0.6971094580647401,0.7781378351225472,0.7239958717870071,1,0.05263157894736842,1
