model,bin,median_gt_px,s_n,s_mean_dice,s_median_dice,s_iqr_dice,s_mean_recall,s_mean_precision,s_zero_dice_n,s_zero_dice_rate,s_empty_pred_n,s_wrong_place_n
rn50_l3_g20,D7,12305.5,14,0.5771711681361439,0.5533025122411486,0.10279610272966433,0.7091630724727296,0.5448591712538845,0,0.0,0,0
rn50_l3_g20,D8,15677.0,13,0.6043294660781708,0.6449158989096442,0.0727364539963965,0.733954174915965,0.5535375371224659,0,0.0,0,0
rn50_l3_g20,D9,22504.0,13,0.6631147955017452,0.6883161081158538,0.16693192126729628,0.6980679691490091,0.6566111525740485,0,0.0,0,0
rn50_l3_g20,D10,38879.0,14,0.7721984149246018,0.8291506473642829,0.10163129836145945,0.7562938918819692,0.8314261151147383,0,0.0,0,0
rn50_l3_g28,D1,4317.5,14,0.4753095913434547,0.48593905677635074,0.36441064530710987,0.6915389304757854,0.4408085793466342,1,0.07142857142857142,0,1
rn50_l3_g28,D2,5916.0,13,0.49050230362049513,0.5142737896494157,0.18330134005646298,0.6615061164089995,0.45219324360008134,1,0.07692307692307693,0,1
rn50_l3_g28,D3,6914.0,13,0.5419746622523556,0.5786892554614356,0.30330213924108745,0.7186572568484492,0.509406140225743,0,0.0,0,0
rn50_l3_g28,D4,7402.0,14,0.3950097122508435,0.36086442855386064,0.3324640443079391,0.5671892212429015,0.35648281757459965,1,0.07142857142857142,0,1
rn50_l3_g28,D5,8686.0,13,0.4141060370455412,0.4716303114361367,0.443575496555127,0.5901471102048252,0.37641020459302654,0,0.0,0,0
rn50_l3_g28,D6,10388.0,13,0.5266575858251383,0.5715062369748407,0.23078849058516032,0.6107617696322112,0.49572832231984276,0,0.0,0,0
rn50_l3_g28,D7,12305.5,14,0.5044958924887658,0.49265299925558664,0.15821447772398828,0.602250333232773,0.5202674953362895,0,0.0,0,0
rn50_l3_g28,D8,15677.0,13,0.5879040139766505,0.5851078700899306,0.2421228961517734,0.683769625296658,0.5607529779296466,0,0.0,0,0
rn50_l3_g28,D9,22504.0,13,0.5944726844817165,0.5888318517591086,0.273907937881378,0.630513353223958,0.6033711815289149,0,0.0,0,0
rn50_l3_g28,D10,38879.0,14,0.73339680216292,0.7705683914817787,0.1371944700546618,0.7248305373539168,0.7684272168876912,0,0.0,0,0
rn50_l3_g37,D1,4317.5,14,0.4178488941503778,0.41586745724455654,0.3069978861782594,0.6774471655739364,0.37607991480537795,1,0.07142857142857142,0,1
rn50_l3_g37,D2,5916.0,13,0.4375214599349949,0.439898484965008,0.2431324909307851,0.7289041270236203,0.4014154391136335,0,0.0,0,0
rn50_l3_g37,D3,6914.0,13,0.5014527481201827,0.4912615863581688,0.3366279903541278,0.7563983695435135,0.4400871633062729,0,0.0,0,0
rn50_l3_g37,D4,7402.0,14,0.33951657355431436,0.2969987080663415,0.1823171768576637,0.6087330697994622,0.273770476430218,0,0.0,0,0
rn50_l3_g37,D5,8686.0,13,0.37944928403757205,0.335799795464116,0.11775754435719782,0.6405775057847283,0.29230695657323025,0,0.0,0,0
rn50_l3_g37,D6,10388.0,13,0.45420634820374334,0.4547133999746932,0.11662273546134028,0.6623395497776312,0.3770195636312884,0,0.0,0,0
rn50_l3_g37,D7,12305.5,14,0.4796524753533479,0.44217439876833997,0.18918313189533864,0.6429462224184751,0.45024187867400745,0,0.0,0,0
rn50_l3_g37,D8,15677.0,13,0.49397262915334905,0.4496927803379416,0.14545166477643467,0.6964586167759363,0.4203566911995434,0,0.0,0,0
rn50_l3_g37,D9,22504.0,13,0.5439453668384148,0.5197,0.19922311904389833,0.6937294297975287,0.5032745094972011,0,0.0,0,0
rn50_l3_g37,D10,38879.0,14,0.7076980061127707,0.73143956726399,0.1283890891592392,0.7736430727747452,0.6683158328196225,0,0.0,0,0
rn50_l3_g40,D1,4317.5,14,0.40035774380038275,0.3897846514808187,0.2975874054455707,0.5905346093898992,0.4143645315603388,1,0.07142857142857142,0,1
rn50_l3_g40,D2,5916.0,13,0.38276277024209804,0.3785046728971962,0.2473325087180792,0.551998070800592,0.36236770026479603,0,0.0,0,0
rn50_l3_g40,D3,6914.0,13,0.46727769405215347,0.4331571736151889,0.33542197485518765,0.6414854390534012,0.4742318948926405,0,0.0,0,0
rn50_l3_g40,D4,7402.0,14,0.3170006345386134,0.31215654984655444,0.1885858893592112,0.48791042380744637,0.32874351327137424,0,0.0,0,0
rn50_l3_g40,D5,8686.0,13,0.362743546621536,0.3638063373351702,0.24926232755672909,0.5972229243796103,0.2824797026433934,0,0.0,0,0
rn50_l3_g40,D6,10388.0,13,0.4200088955962207,0.424000625831182,0.20012451142556847,0.5917095622397992,0.3836729906155807,0,0.0,0,0
rn50_l3_g40,D7,12305.5,14,0.41660019862339287,0.3622359789089663,0.18302176287975702,0.5467804728278435,0.4546593418570524,0,0.0,0,0
rn50_l3_g40,D8,15677.0,13,0.47355177791602043,0.4551629144105633,0.10813708767203922,0.6530226242309601,0.418366841037595,0,0.0,0,0
rn50_l3_g40,D9,22504.0,13,0.5179867090223683,0.4927520465609616,0.17584311933360797,0.6539232607992196,0.48726394968605324,0,0.0,0,0
rn50_l3_g40,D10,38879.0,14,0.6952976083786427,0.7198388202478225,0.19247337297109335,0.7465034978900819,0.6648380261637225,0,0.0,0,0
rn50_l4_g20,D1,4317.5,14,0.05824175391033515,0.05898877840936735,0.02963010505683985,0.7824725560472341,0.030518172282030916,2,0.14285714285714285,0,2
rn50_l4_g20,D2,5916.0,13,0.07725677428466816,0.0838228694295034,0.023232776619398196,0.8125411707666903,0.04064465460610799,0,0.0,0,0
rn50_l4_g20,D3,6914.0,13,0.07374603865961683,0.0756314705797059,0.025170590617167296,0.7454345863490974,0.0388884110022337,1,0.07692307692307693,0,1
rn50_l4_g20,D4,7402.0,14,0.08479053843351594,0.0932853933999647,0.03922043090342418,0.7970392171503702,0.04497374554440531,0,0.0,0,0
rn50_l4_g20,D5,8686.0,13,0.08967731253706208,0.0972025042474457,0.012978076005305192,0.8227305233315655,0.047506652183147674,1,0.07692307692307693,0,1
rn50_l4_g20,D6,10388.0,13,0.1130225367019777,0.1230293310343516,0.0408784289717313,0.7950618504277138,0.061179060009871104,0,0.0,0,0
rn50_l4_g20,D7,12305.5,14,0.1151389729537009,0.13019812778626993,0.05029245151636538,0.6721189122785122,0.06326130436323776,1,0.07142857142857142,0,1
rn50_l4_g20,D8,15677.0,13,0.14995917517359933,0.1491281023269587,0.05143145470825161,0.7904834150387386,0.08335428213069347,0,0.0,0,0
rn50_l4_g20,D9,22504.0,13,0.19583736626108553,0.2044861469638674,0.0820522163314491,0.6696420800075648,0.11524784534460851,0,0.0,0,0
rn50_l4_g20,D10,38879.0,14,0.2810431618543429,0.30002961068640976,0.05807707656552308,0.6411249824271794,0.1842019302448827,0,0.0,0,0
sam_ft__seed0,D1,4071.0,19,0.7593241085985918,0.8524728758630408,0.2385916906944171,0.7596450423636775,0.7856936633535755,1,0.05263157894736842,0,1
sam_ft__seed0,D2,5445.5,18,0.8347887233051431,0.8676044687441439,0.08819035630164096,0.8091305452050364,0.8731707627379945,0,0.0,0,0
sam_ft__seed0,D3,6686.0,19,0.7007918016568184,0.8262560273759527,0.3545074439798651,0.6520620293728827,0.7799505965461878,1,0.05263157894736842,0,1
sam_ft__seed0,D4,8665.5,18,0.749161411245177,0.8192673200155001,0.24439516608510592,0.6888748233998242,0.8385262912987468,0,0.0,0,0
sam_ft__seed0,D5,10622.0,19,0.7963139258554929,0.8085025259746449,0.20018110207780504,0.7325886001811363,0.898568528157763,0,0.0,0,0
sam_ft__seed0,D6,11957.5,18,0.8181971381809778,0.8217258319405203,0.12894939390741178,0.750275992448581,0.9169862227751084,0,0.0,0,0
sam_ft__seed0,D7,13841.0,18,0.7264119716648332,0.7590740037929582,0.22397684887346658,0.6382718822278525,0.881486869238242,0,0.0,0,0
sam_ft__seed0,D8,15506.0,19,0.7797228372469268,0.8642964789697218,0.1563995032289749,0.7250764629163882,0.8571695078081791,1,0.05263157894736842,0,1
sam_ft__seed0,D9,19152.0,18,0.7690157460544583,0.7807976063920843,0.1699162108919059,0.6636463817842494,0.9545194135724804,0,0.0,0,0
sam_ft__seed0,D10,31415.0,19,0.6356715941539782,0.5962281832025301,0.19700692262239516,0.5291348790462571,0.92002746437995,0,0.0,0,0
sam_ft__seed0#c827,D1,4317.5,14,0.7287968067724269,0.842793723689246,0.146804165245498,0.8959942367511119,0.6642297157304127,2,0.14285714285714285,0,2
sam_ft__seed0#c827,D2,5916.0,13,0.8276343730247248,0.8548773189706762,0.11084113937361062,0.9016230656560702,0.7770997114397228,0,0.0,0,0
sam_ft__seed0#c827,D3,6914.0,13,0.8479169837929726,0.8542251723257596,0.05055105756137768,0.8912807802938231,0.8277985290520294,0,0.0,0,0
sam_ft__seed0#c827,D4,7402.0,14,0.7805359828368014,0.8255774548205852,0.17379612574419567,0.8227043243133473,0.7697138427099057,0,0.0,0,0
sam_ft__seed0#c827,D5,8686.0,13,0.7768988915693824,0.8717628054817362,0.14805290442524321,0.8343029503242005,0.7401849973728727,0,0.0,0,0
sam_ft__seed0#c827,D6,10388.0,13,0.723854185743929,0.7846516690856313,0.0984947569471335,0.7003906598673051,0.7749042777213385,0,0.0,0,0
sam_ft__seed0#c827,D7,12305.5,14,0.8411611855857791,0.8561608456177522,0.0616724682900186,0.8148527454786537,0.8958369682839942,0,0.0,0,0
sam_ft__seed0#c827,D8,15677.0,13,0.7486245908142999,0.7428781994954505,0.10822204017082404,0.8497332170678202,0.7367546993052765,0,0.0,0,0
sam_ft__seed0#c827,D9,22504.0,13,0.8137338611953181,0.8752865094957433,0.09078827658078359,0.8580801870619482,0.8131256867137198,0,0.0,0,0
sam_ft__seed0#c827,D10,38879.0,14,0.8304618426800606,0.8720816343060869,0.10071797814541839,0.8265826437477093,0.8776318139188172,0,0.0,0,0
sam_ft__seed1,D1,4071.0,19,0.7645925330467463,0.8595213319458896,0.16419109530881693,0.8535281350296754,0.7414945056546594,0,0.0,0,0
sam_ft__seed1,D2,5445.5,18,0.7973132548567826,0.8323335103601448,0.09176953640668528,0.8254461141433946,0.7853639841574221,0,0.0,0,0
sam_ft__seed1,D3,6686.0,19,0.6698820182193678,0.8413395969086225,0.26303236899473403,0.6564061681496828,0.6976347816684584,0,0.0,0,0
sam_ft__seed1,D4,8665.5,18,0.7758511636886731,0.8030027377802867,0.15029304870417315,0.7456574372700089,0.8162113461280562,0,0.0,0,0
sam_ft__seed1,D5,10622.0,19,0.78099378087661,0.8096470791267582,0.165716356833159,0.7268219558218343,0.8661272351031769,0,0.0,0,0
sam_ft__seed1,D6,11957.5,18,0.8093866082428216,0.8286378177726211,0.11790512866563407,0.7619788094413822,0.8814133607100358,0,0.0,0,0
sam_ft__seed1,D7,13841.0,18,0.7509494124350478,0.803357978829289,0.18475926517479602,0.6957934375459762,0.8451112169228514,0,0.0,0,0
sam_ft__seed1,D8,15506.0,19,0.8062447070364116,0.8632273545290942,0.13582008406874002,0.7935269489336584,0.8265117370179952,0,0.0,0,0
sam_ft__seed1,D9,19152.0,18,0.7940826635891359,0.8442562732795573,0.2027445591438083,0.7529010555229543,0.8699609768651746,0,0.0,0,0
sam_ft__seed1,D10,31415.0,19,0.6907180916833657,0.7100349605075748,0.19922068151013317,0.6055887090607939,0.8880453899562493,0,0.0,0,0
sam_ft__seed1#c827,D1,4317.5,14,0.703070815529096,0.8401849036815461,0.1420842004945605,0.8660565370719139,0.6448665897054572,2,0.14285714285714285,0,2
sam_ft__seed1#c827,D2,5916.0,13,0.8003720689166811,0.8299065420560747,0.14389306758773734,0.9172987960305445,0.7420849151822595,0,0.0,0,0
sam_ft__seed1#c827,D3,6914.0,13,0.8254317753753564,0.8273073633465516,0.0984610101322777,0.8936052333261494,0.7877620642924176,0,0.0,0,0
sam_ft__seed1#c827,D4,7402.0,14,0.7481154717020724,0.7477347418304282,0.21463884435423575,0.8039615572144584,0.7176282851296012,0,0.0,0,0
sam_ft__seed1#c827,D5,8686.0,13,0.7675562966629403,0.8768073274452077,0.30210819102409303,0.7745350320593687,0.7709495208396135,0,0.0,0,0
sam_ft__seed1#c827,D6,10388.0,13,0.7152376745849759,0.7982617731802938,0.1729479586971333,0.7848137081728068,0.6825673212123688,0,0.0,0,0
sam_ft__seed1#c827,D7,12305.5,14,0.8158195637288467,0.8232199566833708,0.06900420293062137,0.7811137276428497,0.8734505236912172,0,0.0,0,0
sam_ft__seed1#c827,D8,15677.0,13,0.7710356577178928,0.8169775297400499,0.15601931496829158,0.8485918650702349,0.7605784425386641,0,0.0,0,0
sam_ft__seed1#c827,D9,22504.0,13,0.8357477209248144,0.8709195431407805,0.13590237830689877,0.8221324853598773,0.8749636154551956,0,0.0,0,0
sam_ft__seed1#c827,D10,38879.0,14,0.8391261528199621,0.8896640448990147,0.08265452026478703,0.7757482932757245,0.9351114396327783,0,0.0,0,0
sam_ft__seed2,D1,4071.0,19,0.760318698685151,0.8547112462006079,0.18512828767514533,0.7817789556341648,0.7554477872406188,1,0.05263157894736842,0,1
sam_ft__seed2,D2,5445.5,18,0.7890274753288459,0.8533662629857608,0.07926130654391106,0.7579746438874985,0.8350217726044766,0,0.0,0,0
sam_ft__seed2,D3,6686.0,19,0.6982491962974217,0.7915894775842904,0.27784881669321404,0.6717025309785634,0.7441326157780764,1,0.05263157894736842,0,1
sam_ft__seed2,D4,8665.5,18,0.7342247211925392,0.745426258894426,0.13392799528365718,0.686217629967558,0.803842435525065,0,0.0,0,0
sam_ft__seed2,D5,10622.0,19,0.7954952145386925,0.7976184312710328,0.12874606305011105,0.7168034537755466,0.9239081732935299,0,0.0,0,0
sam_ft__seed2,D6,11957.5,18,0.835375048585523,0.8471549201526414,0.143473455923547,0.7823488838574358,0.9233051323363868,0,0.0,0,0
sam_ft__seed2,D7,13841.0,18,0.7140165939947718,0.7791826396415923,0.2096008340635055,0.6541146236045322,0.8365011176205751,0,0.0,0,0
sam_ft__seed2,D8,15506.0,19,0.738679318608147,0.8340158147415985,0.22900167579169262,0.676854700852952,0.8344397564514178,0,0.0,0,0
sam_ft__seed2,D9,19152.0,18,0.7872109478216175,0.8209368983570053,0.19323695768929938,0.7327829606989492,0.8870598437639718,0,0.0,0,0
sam_ft__seed2,D10,31415.0,19,0.6661989709380015,0.733562240557577,0.32850924692350836,0.607734098413013,0.8598009299281169,0,0.0,0,0
sam_ft__seed2#c827,D1,4317.5,14,0.6787742676806366,0.7516550555857966,0.16521236309278553,0.8915664524576952,0.5945945850042019,2,0.14285714285714285,0,2
sam_ft__seed2#c827,D2,5916.0,13,0.8579926616458582,0.8758506908640957,0.028526745937959896,0.9301423372400778,0.8068853808165556,0,0.0,0,0
sam_ft__seed2#c827,D3,6914.0,13,0.8573796479082509,0.8709482585061405,0.06654786012823266,0.8853496921819723,0.8534433404093049,0,0.0,0,0
sam_ft__seed2#c827,D4,7402.0,14,0.7647259117641588,0.783412361327938,0.19846884029808698,0.7896294262553081,0.7688878489335524,0,0.0,0,0
sam_ft__seed2#c827,D5,8686.0,13,0.7971612104143341,0.8793722187664481,0.14690036314522104,0.8353469895236982,0.7713249578490451,0,0.0,0,0
sam_ft__seed2#c827,D6,10388.0,13,0.7189529470635249,0.7515759680946867,0.1130319981115836,0.7013378042002093,0.766034046286127,0,0.0,0,0
sam_ft__seed2#c827,D7,12305.5,14,0.7926843072128534,0.8078975466864643,0.07526623123864107,0.7728784269868706,0.8511291041546978,0,0.0,0,0
sam_ft__seed2#c827,D8,15677.0,13,0.7566298928242039,0.7602623018536686,0.10343187343880922,0.8756525021103498,0.7100109482707057,0,0.0,0,0
sam_ft__seed2#c827,D9,22504.0,13,0.7858093255813591,0.8575510740327137,0.1320400038729782,0.8443904344484845,0.7771008804705415,0,0.0,0,0
sam_ft__seed2#c827,D10,38879.0,14,0.833830023475576,0.879686834822123,0.08710438489299188,0.835083735785655,0.8772244574927518,0,0.0,0,0
segformer_b0_direct,D1,4071.0,19,0.6971094580647401,0.8274080014256437,0.17536868783848525,0.7781378351225472,0.7239958717870071,1,0.05263157894736842,1,0
segformer_b0_direct,D2,5445.5,18,0.7934559245713723,0.8546367816023197,0.11892404591932715,0.7861856545740104,0.8351782618386395,0,0.0,0,0
segformer_b0_direct,D3,6686.0,19,0.7393022874879887,0.7567969589290141,0.18515459125631784,0.700173763361321,0.7979936098711905,0,0.0,0,0
segformer_b0_direct,D4,8665.5,18,0.7981807940147168,0.807428321265062,0.16148381015675717,0.7378340449649375,0.8869010253950833,0,0.0,0,0
segformer_b0_direct,D5,10622.0,19,0.7925256601132995,0.8172509790968716,0.10571957887213324,0.7453887392497274,0.8787305626191523,0,0.0,0,0
segformer_b0_direct,D6,11957.5,18,0.8009444648128716,0.8245790960681914,0.11775539615542419,0.7498947509924009,0.9122362752680906,0,0.0,0,0
segformer_b0_direct,D7,13841.0,18,0.7600825661401887,0.809993243031073,0.18313689995723748,0.6996327850606066,0.8745835079933231,0,0.0,0,0
segformer_b0_direct,D8,15506.0,19,0.7857813748468839,0.8419343696027634,0.2042947220251451,0.7317943137880744,0.8859679210358214,0,0.0,0,0
segformer_b0_direct,D9,19152.0,18,0.8101424010193378,0.8219693250982145,0.15849313073542315,0.7563227374737761,0.898202162398315,0,0.0,0,0
segformer_b0_direct,D10,31415.0,19,0.6925590380424997,0.6852963375624483,0.29163094415667423,0.5895886517329787,0.9106423778809977,0,0.0,0,0
segformer_b0_distilled,D1,4071.0,19,0.7186475420244666,0.829388329036794,0.16035838425128146,0.7831719675795877,0.7135380038739069,0,0.0,0,0
segformer_b0_distilled,D2,5445.5,18,0.7963464850168828,0.8519656303883777,0.1289259300646567,0.7840925286189031,0.8370267465210046,0,0.0,0,0
segformer_b0_distilled,D3,6686.0,19,0.7297338231598209,0.8049217350673623,0.16768347149371432,0.6715889878385878,0.8249074804711568,0,0.0,0,0
segformer_b0_distilled,D4,8665.5,18,0.8071754711408504,0.814582093815891,0.15157280423458375,0.7351871533097357,0.9081354245016158,0,0.0,0,0
segformer_b0_distilled,D5,10622.0,19,0.7721270495413615,0.8221387427998998,0.14728556962793915,0.7198788532673704,0.8793645914226166,0,0.0,0,0
segformer_b0_distilled,D6,11957.5,18,0.805338934197412,0.8414094639653865,0.12307551240131132,0.7436596870211993,0.9222426108539583,0,0.0,0,0
segformer_b0_distilled,D7,13841.0,18,0.7690950270510383,0.8027068770513945,0.2056568237226113,0.7096957476922365,0.8786750893831349,0,0.0,0,0
segformer_b0_distilled,D8,15506.0,19,0.7725560948706374,0.8434190393327533,0.161466587163968,0.7059638209796156,0.8880795702615759,0,0.0,0,0
segformer_b0_distilled,D9,19152.0,18,0.8035316110794899,0.8169154131848416,0.13096181482906866,0.7769780149489723,0.8615530534387406,0,0.0,0,0
segformer_b0_distilled,D10,31415.0,19,0.7130013503203343,0.7627411299456007,0.2963979864219848,0.6080409266643985,0.9160948825771996,0,0.0,0,0
segformer_b0_rgkd,D1,4071.0,19,0.6624999634791596,0.8143867924528302,0.21969657512858354,0.6730771126282079,0.7383962358780707,2,0.10526315789473684,1,1
segformer_b0_rgkd,D2,5445.5,18,0.7735387440548875,0.8309852130724055,0.1301738135264784,0.7600824820985581,0.817187522853367,0,0.0,0,0
segformer_b0_rgkd,D3,6686.0,19,0.7248669637145939,0.7572315035799523,0.15771755076415395,0.6735731178706139,0.7997193749801577,0,0.0,0,0
segformer_b0_rgkd,D4,8665.5,18,0.8254647074366492,0.8298246103178207,0.13894460408240106,0.7739011664673199,0.8994122377793686,0,0.0,0,0
segformer_b0_rgkd,D5,10622.0,19,0.7531622381570496,0.7828839522921259,0.1923977278543616,0.7082439781708062,0.8651797583943699,0,0.0,0,0
segformer_b0_rgkd,D6,11957.5,18,0.8039321073733353,0.8421636591289512,0.15000759402849728,0.7440104605422942,0.9158213135161934,0,0.0,0,0
segformer_b0_rgkd,D7,13841.0,18,0.7642840963990205,0.8074661756779199,0.1875137287061458,0.699595753030841,0.8748050403156296,0,0.0,0,0
segformer_b0_rgkd,D8,15506.0,19,0.8069419199155401,0.830036250647333,0.1546256920208795,0.7725481062796634,0.8785227629422774,0,0.0,0,0
segformer_b0_rgkd,D9,19152.0,18,0.8128374379854856,0.8422161459914583,0.11977475130495041,0.7926464098338724,0.8576891266766336,0,0.0,0,0
segformer_b0_rgkd,D10,31415.0,19,0.7361412426698412,0.7903202642539136,0.2584208527076415,0.6601939348578817,0.8728936243232476,0,0.0,0,0
segformer_b2_teacher,D1,4071.0,19,0.7227743398335867,0.8226030569708198,0.21489328701235,0.8222978403775619,0.7156106406092464,0,0.0,0,0
segformer_b2_teacher,D2,5445.5,18,0.7883230188216276,0.8242194888636682,0.11355253665551945,0.7291714377685732,0.8744784560706955,0,0.0,0,0
segformer_b2_teacher,D3,6686.0,19,0.7405921131021328,0.8016517736257786,0.1670354409194752,0.694800175700894,0.8192031131252859,0,0.0,0,0
segformer_b2_teacher,D4,8665.5,18,0.751532906433959,0.8198754056471812,0.12714216376868026,0.6892812803594787,0.8373371801895257,0,0.0,0,0
segformer_b2_teacher,D5,10622.0,19,0.7882130764357193,0.8075670114876836,0.1596922286163467,0.7415154828307727,0.8709874475349467,0,0.0,0,0
segformer_b2_teacher,D6,11957.5,18,0.8206617283419191,0.8573124466977806,0.10577836994795264,0.7486791545738151,0.9248304591115528,0,0.0,0,0
segformer_b2_teacher,D7,13841.0,18,0.7533464682199721,0.8137433751806985,0.20810854362123066,0.719185765520438,0.8415170400709813,0,0.0,0,0
segformer_b2_teacher,D8,15506.0,19,0.8364035646814225,0.8718383600029497,0.06963469382795873,0.7970305711162093,0.9027384218110466,0,0.0,0,0
segformer_b2_teacher,D9,19152.0,18,0.8113138231132603,0.8424518231057578,0.10964927175784045,0.7483504175478113,0.905435096556815,0,0.0,0,0
segformer_b2_teacher,D10,31415.0,19,0.683395065385027,0.7239557763682423,0.165464154957929,0.5907214446132286,0.9045411101312979,0,0.0,0,0
topformer_tiny,D1,4071.0,19,0.5755404632023784,0.6873440285204991,0.25447062686144,0.7121599252570276,0.6447696642847519,2,0.10526315789473684,2,0
topformer_tiny,D2,5445.5,18,0.6772358374561143,0.7375405808377955,0.19714839585523924,0.7985974381506892,0.6088203033763224,0,0.0,0,0
topformer_tiny,D3,6686.0,19,0.6229990270846881,0.6846391817665257,0.19377597185845874,0.6559426412435894,0.6867076747306499,1,0.05263157894736842,1,0
topformer_tiny,D4,8665.5,18,0.6666566897317547,0.7572221523064043,0.23718378721983868,0.6656656717709856,0.7740624626504435,1,0.05555555555555555,1,0
topformer_tiny,D5,10622.0,19,0.6772559716715426,0.7595339585109406,0.2891703197816169,0.6897045278627741,0.7149876734579759,0,0.0,0,0
topformer_tiny,D6,11957.5,18,0.7326342099691541,0.7645361679271913,0.161966865414499,0.7080561384846606,0.7917628127168349,0,0.0,0,0
topformer_tiny,D7,13841.0,18,0.7035232333570459,0.7156895109193364,0.1498951199497892,0.6712620617495549,0.7867561647807311,0,0.0,0,0
topformer_tiny,D8,15506.0,19,0.7233601739056642,0.8288471305231082,0.2313216186744519,0.7213856964915192,0.7705129240179237,0,0.0,0,0
topformer_tiny,D9,19152.0,18,0.7398374569150215,0.7670207307960514,0.18608685237100042,0.6881283960587,0.8450374087673977,0,0.0,0,0
topformer_tiny,D10,31415.0,19,0.6885916094845707,0.6882849783350972,0.1975998425378589,0.615251702531089,0.8580800060507427,0,0.0,0,0
topformer_tiny#e981,D1,4071.0,19,0.5917447343978548,0.701264334019406,0.2904226626239892,0.7395054033478082,0.5445753807825182,1,0.05263157894736842,0,1
topformer_tiny#e981,D2,5445.5,18,0.7040740090089825,0.766324173880813,0.20363822041687363,0.8011098486925354,0.6704196872411484,0,0.0,0,0
topformer_tiny#e981,D3,6686.0,19,0.6448338447347212,0.6955421340235836,0.30280877057727207,0.684999692419808,0.6776435154307779,0,0.0,0,0
topformer_tiny#e981,D4,8665.5,18,0.6887258303630798,0.7226266958428549,0.2816840885011682,0.6814831527048679,0.7788995105384289,0,0.0,0,0
topformer_tiny#e981,D5,10622.0,19,0.6982401982417047,0.7559334041799504,0.15836775911816314,0.7053752218284393,0.7330603784197747,0,0.0,0,0
topformer_tiny#e981,D6,11957.5,18,0.7297101168361856,0.7822197797206356,0.17906355634772064,0.7201904576069386,0.7720546027874647,0,0.0,0,0
topformer_tiny#e981,D7,13841.0,18,0.697226406714272,0.6915283062296822,0.11449014965995308,0.692739693172226,0.761355668327722,0,0.0,0,0
topformer_tiny#e981,D8,15506.0,19,0.7451045824390945,0.7777146428774362,0.18889707962466384,0.73715417663628,0.7875651570290023,0,0.0,0,0
topformer_tiny#e981,D9,19152.0,18,0.735728566567903,0.7578398659982766,0.17021816128575096,0.7081489688619506,0.8273105103535183,0,0.0,0,0
topformer_tiny#e981,D10,31415.0,19,0.6881629778600483,0.6919399744348527,0.19140068671723653,0.5967806387155958,0.8735532040398164,0,0.0,0,0
topformer_tiny_b2kd,D1,4071.0,19,0.617027860724685,0.6773396580689791,0.2837501575977135,0.7686669966113499,0.5441933235064255,1,0.05263157894736842,0,1
topformer_tiny_b2kd,D2,5445.5,18,0.7111317547009258,0.7750265322871496,0.23163878616247402,0.7866234230780436,0.6745515913408653,0,0.0,0,0
topformer_tiny_b2kd,D3,6686.0,19,0.6571531651861504,0.7021490511499309,0.13937146632905784,0.6805926568745058,0.6819507332536024,0,0.0,0,0
topformer_tiny_b2kd,D4,8665.5,18,0.6895936145369119,0.7061718611649974,0.15191367881761675,0.6889309038524576,0.7698431191403512,0,0.0,0,0
topformer_tiny_b2kd,D5,10622.0,19,0.708079354872118,0.7536449299142094,0.1416689405601781,0.6954614750626673,0.76763402411364,0,0.0,0,0
topformer_tiny_b2kd,D6,11957.5,18,0.7272762673100962,0.7784063542347979,0.1814612909778277,0.6946399023640619,0.7985536402217126,0,0.0,0,0
topformer_tiny_b2kd,D7,13841.0,18,0.6974160566088957,0.7348954245731558,0.12966486786732667,0.6714817986441511,0.8015333003178459,0,0.0,0,0
topformer_tiny_b2kd,D8,15506.0,19,0.7477169837658276,0.7881105219090148,0.2236910605249136,0.7329129901215788,0.8084413343611119,0,0.0,0,0
topformer_tiny_b2kd,D9,19152.0,18,0.7367648191160465,0.7620773722601057,0.14705773232072084,0.6982240031084491,0.8317108040622148,0,0.0,0,0
topformer_tiny_b2kd,D10,31415.0,19,0.6832513226175724,0.7097715119105493,0.2686346126312994,0.6083159118513395,0.8533382786357344,0,0.0,0,0
topformer_tiny_distilled,D1,4071.0,19,0.6331853405339981,0.6719223771983021,0.27990509340129777,0.7324603959036994,0.5976599225713014,1,0.05263157894736842,0,1
topformer_tiny_distilled,D2,5445.5,18,0.7220091154396462,0.7456301695178723,0.1604253324896281,0.7898793896450819,0.6858189660472871,0,0.0,0,0
topformer_tiny_distilled,D3,6686.0,19,0.6501627393966026,0.6984441046856732,0.22189143924403132,0.6558084241847585,0.6835678057086736,0,0.0,0,0
topformer_tiny_distilled,D4,8665.5,18,0.6965372874753951,0.7677094528098601,0.21754571493658803,0.66476664410288,0.8000200324700901,0,0.0,0,0
topformer_tiny_distilled,D5,10622.0,19,0.6529912365670829,0.7596439169139466,0.25653600777323415,0.6130343014820712,0.811855883799443,0,0.0,0,0
topformer_tiny_distilled,D6,11957.5,18,0.7221402805649368,0.7732195517141836,0.18485788016679783,0.6708619807885609,0.8191665707696256,0,0.0,0,0
topformer_tiny_distilled,D7,13841.0,18,0.6589479110309375,0.7142598377132268,0.26446149604982216,0.6063533810450115,0.7960217607408929,0,0.0,0,0
topformer_tiny_distilled,D8,15506.0,19,0.7416315025961219,0.7997320302648171,0.1488248911002863,0.6859437273684454,0.845655485564646,0,0.0,0,0
