model,split,cohort,comparable,n_images,n_subjects,source_file,all_n,all_mean_dice,all_median_dice,all_iqr_dice,all_mean_recall,all_mean_precision,all_zero_dice_n,all_zero_dice_rate,all_empty_pred_n,all_wrong_place_n,D1_D4_n,D1_D4_mean_dice,D1_D4_median_dice,D1_D4_iqr_dice,D1_D4_mean_recall,D1_D4_mean_precision,D1_D4_zero_dice_n,D1_D4_zero_dice_rate,D1_D4_empty_pred_n,D1_D4_wrong_place_n,D1_n,D1_mean_dice,D1_median_dice,D1_iqr_dice,D1_mean_recall,D1_mean_precision,D1_zero_dice_n,D1_zero_dice_rate,D1_empty_pred_n,D1_wrong_place_n,D5_D10_n,D5_D10_mean_dice,D5_D10_median_dice,D5_D10_iqr_dice,D5_D10_mean_recall,D5_D10_mean_precision,D5_D10_zero_dice_n,D5_D10_zero_dice_rate,D5_D10_empty_pred_n,D5_D10_wrong_place_n,mean_dice_ci_lo,mean_dice_ci_hi,zero_dice_rate_ci_lo,zero_dice_rate_ci_hi,median_dice__Light,mean_recall__Light,miss_rate__Light,median_dice__Intermediate,mean_recall__Intermediate,miss_rate__Intermediate,median_dice__Tan,mean_recall__Tan,miss_rate__Tan,median_dice__Brown,mean_recall__Brown,miss_rate__Brown,median_dice__Dark,mean_recall__Dark,miss_rate__Dark,fairness_gap_median_dice,fairness_best_group,fairness_worst_group,fairness_miss_rate_gap,kruskal_H,kruskal_p,kruskal_significant,recall_gap_all,recall_gap_small,gap_shrinks_with_size
ppmobileseg_tiny,test,REFERENCE,True,185,28,/scratch/tbommawa/BRUISE_UNIFIED/_work/outputs/per_image_ppmobileseg_tiny.csv,185,0.6483675371996476,0.7192631157388867,0.28482300106170977,0.608278370774066,0.8138254278157313,7,0.03783783783783784,6,1,74,0.5885120249266985,0.7085806787324963,0.2929454982448792,0.5806670476504918,0.7849598739832396,6,0.08108108108108109,5,1,19,0.5977016810355231,0.7424369045629283,0.28241978571992354,0.6041721613807981,0.7923278605685656,1,0.05263157894736842,1,0,111,0.6882712120482803,0.7219040247678019,0.24435923535302195,0.6266859195231154,0.8330691303707256,1,0.009009009009009009,1,0,0.5968113419127521,0.7049777568328037,0.010810810810810811,0.07051470588235291,0.7127659574468085,0.5629294025528472,0.07692307692307693,0.7718291741314149,0.6535796496731243,0.0,0.600912207957813,0.5129592880015849,0.041666666666666664,0.7780689655172414,0.6961430187545233,0.06896551724137931,0.7030932216252315,0.6044009954571498,0.01818181818181818,0.1771567575594284,Brown (V),Tan (IV),0.07692307692307693,9.382983898546497,0.05220800047626682,False,0.18318373075293848,0.27022713097720163,False
fastscnn,test,REFERENCE,True,185,28,/scratch/tbommawa/BRUISE_UNIFIED/_work/outputs/per_image_fastscnn.csv,185,0.6381202346413283,0.6773183774618495,0.30604455485511706,0.6063181942594599,0.7628086307513937,7,0.03783783783783784,4,3,74,0.5842095335926821,0.6546533614967591,0.34738651014363253,0.5845032112190099,0.7002327119267685,6,0.08108108108108109,4,2,19,0.5135920087742296,0.624374278013092,0.3805649566667648,0.5545305369747865,0.6284480834320397,3,0.15789473684210525,2,1,111,0.6740607020070923,0.7097410890514338,0.3290917440444958,0.6208615162864267,0.8045259099678108,1,0.009009009009009009,0,1,0.5872971684415509,0.6917068070303259,0.009344707672245165,0.07614334058496494,0.6652634533080755,0.571163172871604,0.10256410256410256,0.7560471784374052,0.7085298413421506,0.0,0.6986665133967369,0.6199376608909574,0.041666666666666664,0.7721908671113391,0.6319514944719263,0.034482758620689655,0.6362904153722242,0.5411685640715808,0.01818181818181818,0.1359004517391149,Brown (V),Dark (VI),0.10256410256410256,12.483322465521095,0.014096755694750386,True,0.16736127727056982,0.17420217230382073,False
fastscnn_distilled#e981,test,REFERENCE,True,185,28,/scratch/tbommawa/bruise_work/outputs/per_image_fastscnn_distilled.csv,185,0.6161411856056501,0.6846527504266772,0.34073319717135503,0.576520646986127,0.7851460669384993,8,0.043243243243243246,6,2,74,0.5706495501165854,0.682949018755297,0.4030100335063316,0.5520188514411171,0.7675188815179215,8,0.10810810810810811,6,2,19,0.4338825230050969,0.6246412856322938,0.6780466346972929,0.42617235347114624,0.7885907223695787,6,0.3157894736842105,5,1,111,0.6464689425983601,0.6865510493285647,0.35989766828338476,0.5928551773494671,0.7968975238855512,0,0.0,0,0,0.5481877899268398,0.6815810272038598,0.005235602094240838,0.10454688094332443,0.6179594464113293,0.48574166597880863,0.1282051282051282,0.7200593008770746,0.6232229748748926,0.02631578947368421,0.7590767570914104,0.611471430214857,0.0,0.7503604302983253,0.6677592197873344,0.0,0.6334612052963742,0.5452652722731779,0.03636363636363636,0.14111731068008115,Tan (IV),Light (II-III),0.1282051282051282,14.244650111957531,0.006553810741936974,True,0.1820175538085258,0.2601207036616274,False
yolo_sem_direct,test,REFERENCE,True,185,28,/scratch/tbommawa/BRUISE_UNIFIED/results/analysis_native/per_image_yolo_sem_direct.csv,185,0.7021261834301191,0.8060514666536946,0.26091792412209125,0.6697391876238268,0.8782691404520195,12,0.06486486486486487,12,0,74,0.6455512549955459,0.7786552334231376,0.29607947538209434,0.6225093172751022,0.8669128598882115,10,0.13513513513513514,10,0,19,0.4946588308981946,0.6806380982170785,0.818751167466174,0.4720019492852875,0.9049962088373683,6,0.3157894736842105,6,0,111,0.7398428023865011,0.8296303986710963,0.2318436213683397,0.7012257678563097,0.8858399941612245,2,0.018018018018018018,2,0,0.62689380285877,0.7710873789405267,0.025,0.11656697341513288,0.7140424769244555,0.5156777254329843,0.15384615384615385,0.8275494739238491,0.6975824472745072,0.05263157894736842,0.7780145269313814,0.6667580127196039,0.0,0.8454007750356924,0.7353928022349584,0.06896551724137931,0.7866908252347224,0.7264291245819274,0.03636363636363636,0.1313582981112369,Brown (V),Light (II-III),0.15384615384615385,5.837791920006862,0.21159398858691883,False,0.2197150768019741,0.3414407838603266,False
fastscnn_distilled,test,REFERENCE,True,185,28,/scratch/tbommawa/BRUISE_UNIFIED/_work/outputs/per_image_fastscnn_distilled.csv,185,0.6327557810217977,0.7229998409416256,0.3173572655281952,0.6081989305748913,0.7758049603555827,13,0.07027027027027027,8,5,74,0.5834688386807972,0.7043282596368783,0.37304682299775316,0.5795874600719555,0.713387786001232,8,0.10810810810810811,5,3,19,0.4828256689080252,0.5673011556764106,0.4905238694177081,0.4514185518843172,0.7084898648387867,4,0.21052631578947367,2,2,111,0.665613742582465,0.7448475300515787,0.29287444329221735,0.6272732442435153,0.8174164099251501,5,0.04504504504504504,3,2,0.5609618978647171,0.7001082614962263,0.020575427025198715,0.13020833333333334,0.6546135468457416,0.5058919853361552,0.1794871794871795,0.8002492993942842,0.7189513871954705,0.02631578947368421,0.7616811977530638,0.6394998837366083,0.08333333333333333,0.7916628068550254,0.6915410741441085,0.034482758620689655,0.600987484211735,0.5466213391810764,0.03636363636363636,0.19926181518254926,Intermediate (III-IV),Dark (VI),0.15317139001349528,17.348065785189764,0.0016539521410175065,True,0.21305940185931527,0.25456489015920536,False
fastscnn#e981,test,REFERENCE,True,185,28,/scratch/tbommawa/bruise_work/outputs/per_image_fastscnn.csv,185,0.6053444956203337,0.6866198663247719,0.3444720144212729,0.5753828592754308,0.7601263088646104,13,0.07027027027027027,8,5,74,0.5036931751130954,0.5613522649342859,0.553236394832809,0.4983652231952591,0.7080442748716376,12,0.16216216216216217,8,4,19,0.3505148297190961,0.3438081681813205,0.5980745675364716,0.34051431638702995,0.8000400912984875,7,0.3684210526315789,7,0,111,0.6731120426251591,0.7076840910608185,0.27153678743203946,0.6267279499955452,0.7948476648599255,1,0.009009009009009009,0,1,0.5438514120618334,0.6690322980838922,0.028167035923405605,0.11920681693906067,0.6171012182625527,0.46539534657305937,0.1794871794871795,0.765196202109472,0.6446236965521525,0.02631578947368421,0.6423893800716106,0.5865977065296035,0.041666666666666664,0.7510406119923501,0.6486087120422926,0.034482758620689655,0.604958907925895,0.5620311340852109,0.05454545454545454,0.16023729418357702,Intermediate (III-IV),Dark (VI),0.15317139001349528,11.56450447214908,0.020901319227446896,True,0.18321336546923328,0.2721611410566523,False
medsam_ft__seed2#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N4_RESULTS/tables/val_per_image__medsam_ft__seed2.csv,134,0.7580002140253866,0.7969474320593971,0.1901071949497002,0.8286106357272304,0.7405185939136392,1,0.007462686567164179,0,1,54,0.7377023406104031,0.7712711649812867,0.19125001288076593,0.8252627306516801,0.7192027644154324,1,0.018518518518518517,0,1,14,0.6530727614504966,0.7456751094990444,0.2556723815876938,0.832126872027233,0.6068436048887699,1,0.07142857142857142,0,1,80,0.7717012785805007,0.8097732202511245,0.16876990339895204,0.8308704716532269,0.7549067788249284,0,0.0,0,0,0.718725565452502,0.8012907579457185,0.0,0.02702702702702703,0.8000748316288351,0.8373993946124685,0.0,0.8491504814689156,0.8700071484972456,0.0,0.770663153271849,0.8049450761674661,0.0,0.7858541458541458,0.8042650871247962,0.0,0.7640104945463626,0.7685861755070961,0.0,0.08513998692255298,Intermediate (III-IV),Dark (VI),0.0,9.034176409243457,0.0602508871238731,False,0.10142097299014952,0.2329315147498524,False
rn50_l3_g37,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__rn50_l3_g37.csv,134,0.47584436686670667,0.45047597631514047,0.2797133778115749,0.6877468075453069,0.42093804209988334,1,0.007462686567164179,0,1,54,0.42240335652931477,0.41697558378421407,0.33440951422331033,0.6910269583444504,0.3710636909029097,1,0.018518518518518517,0,1,14,0.4178488941503778,0.41586745724455654,0.3069978861782594,0.6774471655739364,0.37607991480537795,1,0.07142857142857142,0,1,80,0.511917048844446,0.48299127360470395,0.2521023548298481,0.685532705755885,0.45460322915784046,0,0.0,0,0,0.42663870773308804,0.5482560453087276,0.0,0.02702702702702703,0.4181184668989547,0.6134057390372711,0.0,0.5062112392431708,0.7299733607321367,0.0,0.4983894582723279,0.7244406448988643,0.0,0.4393887945670628,0.5624304646115311,0.0,0.4338695099461583,0.6933376040028774,0.0,0.08809277234421609,Intermediate (III-IV),Light (II-III),0.0,6.7741960666670025,0.14831304574849188,False,0.16754289612060558,0.2516395862919618,False
rn50_l3_g40,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__rn50_l3_g40.csv,134,0.445715632161415,0.43832412599948234,0.25166168900566244,0.6057157501071669,0.4282496702145941,1,0.007462686567164179,0,1,54,0.3906211728253929,0.3591020038377517,0.28239406543456336,0.5669169646826807,0.3940612474942714,1,0.018518518518518517,0,1,14,0.40035774380038275,0.3897846514808187,0.2975874054455707,0.5905346093898992,0.4143645315603388,1,0.07142857142857142,0,1,80,0.4829043922132298,0.48069773624779033,0.2507043356783758,0.6319049302686952,0.45132685555081176,0,0.0,0,0,0.39595755563321333,0.5165033324999527,0.0,0.02702702702702703,0.3494007392749131,0.503739255250315,0.0,0.4938421900154975,0.6732161338794417,0.0,0.5038118758724364,0.6352469771795735,0.0,0.3633941997851772,0.5062268236610932,0.0,0.4336488833372595,0.5963670413124139,0.0,0.15441113659752326,Tan (IV),Light (II-III),0.0,9.410613697855581,0.051616696611332266,False,0.16947687862912664,0.10644453080720562,True
medsam_ft__seed0#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N4_RESULTS/tables/val_per_image__medsam_ft__seed0.csv,134,0.7957234995235999,0.8433880468876512,0.14661957675613468,0.8430350871417883,0.7886277189692272,2,0.014925373134328358,0,2,54,0.7951907697553487,0.831257774309735,0.14227874467147772,0.8872886898035461,0.7533905925128318,2,0.037037037037037035,0,2,14,0.6807487915167973,0.765128892987678,0.20203675211895122,0.8976829920770524,0.5972650025809421,2,0.14285714285714285,0,2,80,0.7960830921171695,0.8549158948306667,0.15233109143962498,0.8131639053451017,0.8124127793272938,0,0.0,0,0,0.7569506942356701,0.8333495590347226,0.0,0.042735042735042736,0.8241071969926635,0.8491937095114515,0.0,0.8613658347204103,0.8701439660780299,0.0,0.8554849785407725,0.838472531637666,0.047619047619047616,0.8182438103231221,0.7737862366784508,0.0,0.8246480701760341,0.8068088364791112,0.0,0.04312202439728818,Intermediate (III-IV),Brown (V),0.047619047619047616,4.198542192465311,0.3798024071676527,False,0.0963577293995791,0.13357353789073056,False
sam_ft__seed0#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N4_RESULTS/tables/val_per_image__sam_ft__seed0.csv,134,0.7920596938065605,0.8436074361625828,0.13118267967615482,0.8395687797581842,0.788149667834838,2,0.014925373134328358,0,2,54,0.7946819757992456,0.8517286767633034,0.11722294883715378,0.8772135157824267,0.7581275360103191,2,0.037037037037037035,0,2,14,0.7287968067724269,0.842793723689246,0.146804165245498,0.8959942367511119,0.6642297157304127,2,0.14285714285714285,0,2,80,0.790289653461498,0.8425965115768098,0.1432757436130797,0.8141585829418206,0.8084146068163882,0,0.0,0,0,0.7462296289433838,0.8372110072860632,0.0,0.042735042735042736,0.8309197845104532,0.8654725931111064,0.0,0.8553397983027342,0.866367157205022,0.0,0.8580351114112087,0.8275634698787423,0.047619047619047616,0.7979467302202551,0.7649192959737858,0.0,0.8132695505607053,0.7888003189446887,0.0,0.06008838119095361,Tan (IV),Brown (V),0.047619047619047616,4.919481404762166,0.29565943111556237,False,0.10144786123123617,0.13104488400644299,False
sam_ft__seed2#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N4_RESULTS/tables/val_per_image__sam_ft__seed2.csv,134,0.7838898287503959,0.8262982026483492,0.14595622984823864,0.8357243989325351,0.7775231204591231,2,0.014925373134328358,0,2,54,0.7872007877116768,0.8490426994824176,0.1380068142109223,0.8729284941568279,0.7532042120567546,2,0.037037037037037035,0,2,14,0.6787742676806366,0.7516550555857966,0.16521236309278553,0.8915664524576952,0.5945945850042019,2,0.14285714285714285,0,2,80,0.7816549314515313,0.8196263150381438,0.14615133193256558,0.8106116346561375,0.7939383836307219,0,0.0,0,0,0.7442967407485168,0.8238443696675901,0.0,0.042735042735042736,0.7973800822696538,0.8354369239201741,0.0,0.8500364552122242,0.8726122117084991,0.0,0.8399042844120328,0.8257333864368458,0.047619047619047616,0.7837712005320918,0.7746667961614271,0.0,0.8049983953260773,0.7923319424478427,0.0,0.06626525468013233,Intermediate (III-IV),Brown (V),0.047619047619047616,4.286338864113134,0.36863887674458046,False,0.09794541554707203,0.12307203500153374,False
dinov2_ft__seed0#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N3_RESULTS/tables/val_per_image__dinov2_ft__seed0.csv,134,0.7824354435565806,0.8386208628629989,0.20331956324863443,0.8364168838741786,0.7737593587578596,2,0.014925373134328358,0,2,54,0.7568310528078591,0.7982706227213745,0.22915013634480264,0.8623576261823444,0.7146935789756947,2,0.037037037037037035,0,2,14,0.661677576779253,0.7288341439980784,0.21645013566662374,0.8770105787461049,0.5890921268636742,2,0.14285714285714285,0,2,80,0.7997184073119674,0.8554981100971246,0.16646229831826542,0.8189068828161666,0.8136287601108207,0,0.0,0,0,0.7411208682602713,0.8264694073109112,0.0,0.042735042735042736,0.7749084249084249,0.8007720020700186,0.0,0.8731514685662913,0.8739430325390702,0.0,0.865533230293663,0.8402861773315006,0.047619047619047616,0.7417623102554609,0.7790795395450629,0.0,0.8082296918051924,0.8198208706212561,0.0,0.13138915831083042,Intermediate (III-IV),Brown (V),0.047619047619047616,8.720142817502392,0.06848817946022717,False,0.09486349299400731,0.2109275996288955,False
sam_ft__seed1#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N4_RESULTS/tables/val_per_image__sam_ft__seed1.csv,134,0.7819836087857782,0.8298011346881523,0.1528205413462821,0.8261867475605672,0.7794072549850262,2,0.014925373134328358,0,2,54,0.7676307036487564,0.7998133199292501,0.1391826607277442,0.8689260315119673,0.7215359070529929,2,0.037037037037037035,0,2,14,0.703070815529096,0.8401849036815461,0.1420842004945605,0.8660565370719139,0.6448665897054572,2,0.14285714285714285,0,2,80,0.7916718197532677,0.8399582604037377,0.14636149734193182,0.7973377308933722,0.8184704148391486,0,0.0,0,0,0.7414863501066592,0.8261256072459288,0.0,0.042735042735042736,0.8169775297400499,0.7808722949944835,0.0,0.8625218399936015,0.8429107037562196,0.0,0.888991499135706,0.857892547531256,0.047619047619047616,0.7982617731802938,0.8264617087130676,0.0,0.7977902673715729,0.8188255427268955,0.0,0.09120123176413308,Tan (IV),Dark (VI),0.047619047619047616,9.83196050725445,0.043355442031518705,True,0.07702025253677247,0.15664184324220476,False
medsam_ft__seed1#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N4_RESULTS/tables/val_per_image__medsam_ft__seed1.csv,134,0.772919384607092,0.8241142321280743,0.15168868959299986,0.8295461246824876,0.7663698044604808,2,0.014925373134328358,0,2,54,0.7627030473327707,0.8148400976431915,0.18032732751984992,0.8411935236078963,0.7390315573686596,2,0.037037037037037035,0,2,14,0.7024483955834703,0.8337709404739724,0.18695592711911346,0.8570527937165521,0.6551998040507866,2,0.14285714285714285,0,2,80,0.7798154122672587,0.8389698682439576,0.12858966003695527,0.8216841304078365,0.7848231212474603,0,0.0,0,0,0.7320627090795419,0.8172210691164331,0.0,0.042735042735042736,0.8061654608367411,0.8001672881453432,0.0,0.8563888792760959,0.845569100313339,0.0,0.8445221244854493,0.8382340551540053,0.047619047619047616,0.7889589435535919,0.7900305123468218,0.0,0.7923124112817599,0.8330245505668653,0.0,0.067429935722504,Intermediate (III-IV),Brown (V),0.047619047619047616,9.292856712276205,0.05418207416380887,False,0.05553858796651723,0.0825499091594597,False
dermlip_ft__seed0#c827,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/STAGE_N3_RESULTS/tables/val_per_image__dermlip_ft__seed0.csv,134,0.7234650588796192,0.7708333948713677,0.20010244153207912,0.8053879199352276,0.6882705567796941,2,0.014925373134328358,0,2,54,0.6664902647941895,0.7003971585171251,0.2546573956949193,0.7900398674451421,0.6056470519202547,2,0.037037037037037035,0,2,14,0.619999398212996,0.7003971585171251,0.13278507498364112,0.8719450740776231,0.5238386070962556,2,0.14285714285714285,0,2,80,0.7619230448872842,0.8014892345912281,0.15507001705565038,0.8157478553660354,0.7440414225598155,0,0.0,0,0,0.6780278860134114,0.7799747483176219,0.0,0.042735042735042736,0.727247151498101,0.7846052680644998,0.0,0.833461406895893,0.8707555508058687,0.0,0.7731833384007297,0.8220026234913794,0.047619047619047616,0.7613663133097762,0.7691914353511543,0.0,0.7058912529961436,0.7106452672669281,0.0,0.12757015389974935,Intermediate (III-IV),Dark (VI),0.047619047619047616,14.753435850111998,0.005240901554828195,True,0.16011028353894063,0.22473461896096503,False
dinov2_probe,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/FOUNDATION_RESULTS/val_per_image__dinov2_probe.csv,134,0.6567420525962759,0.6881884465573217,0.30009658420843066,0.8380064207733041,0.589515241067892,2,0.014925373134328358,0,2,54,0.5719193188005994,0.5692555333208615,0.249343488469004,0.8799180678691797,0.4530624467798235,2,0.037037037037037035,0,2,14,0.5007303915676607,0.5714413810909199,0.2050613508414728,0.8831652099712556,0.3708485092969211,2,0.14285714285714285,0,2,80,0.7139973979083576,0.7709608928750935,0.2329852466075869,0.8097160589835883,0.6816208772123383,0,0.0,0,0,0.5960492332435875,0.7332067294131978,0.0,0.042735042735042736,0.6139810824424917,0.8017927539850261,0.0,0.7733411404220443,0.8793283231213095,0.0,0.6547630089973101,0.8348865611761911,0.047619047619047616,0.73717437533227,0.8120003791384328,0.0,0.6702636738423304,0.8132700609942022,0.0,0.15936005797955255,Intermediate (III-IV),Light (II-III),0.047619047619047616,9.101275855062283,0.05861731990907336,False,0.07753556913628334,0.14699574631483525,False
biomedclip_g28,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__biomedclip_g28.csv,134,0.6217680188435739,0.6440510190409525,0.2783108906813634,0.7480794105042883,0.5889337105867566,2,0.014925373134328358,0,2,54,0.5469072006214586,0.5602225131851019,0.21339320156481456,0.7188750362657715,0.5043640028128373,1,0.018518518518518517,0,1,14,0.4913799670871165,0.5044421696447967,0.19784224159218516,0.7197887963872279,0.48449525890629247,1,0.07142857142857142,0,1,80,0.6722990711435018,0.7097433659989625,0.23135493905789795,0.7677923631152872,0.646018263334152,1,0.0125,0,1,0.572591997301372,0.6879048915792042,0.0,0.04081632653061224,0.5623509207136723,0.6851139679066972,0.0,0.709093733314156,0.8016553529969568,0.0,0.7214617081146856,0.7835111882941964,0.0,0.6523959646910467,0.7739931528617445,0.0,0.6014129668480679,0.6877240978713096,0.03571428571428571,0.15911078740101325,Tan (IV),Light (II-III),0.03571428571428571,10.743783845148641,0.029599568603221178,True,0.11654138509025957,0.1681312539086549,False
rn50_l3_g20,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__rn50_l3_g20.csv,134,0.5567712164292388,0.5754127335465709,0.2515547659069691,0.7276832780544588,0.5183576693922294,2,0.014925373134328358,0,2,54,0.49616466533098214,0.5002815120331069,0.21699021515945388,0.7703513167914167,0.43255096988097613,2,0.037037037037037035,0,2,14,0.44634899612810536,0.4705513858976319,0.2622112069010185,0.6975548220738892,0.40660158730059875,2,0.14285714285714285,0,2,80,0.5976806384205616,0.612097614766097,0.23456349086907724,0.6988823519070124,0.5762771915623255,0,0.0,0,0,0.5019434887602648,0.6271597248298143,0.0,0.043013070077864264,0.530958633025079,0.6287017410127569,0.03225806451612903,0.6121957260704062,0.764213213962933,0.0,0.5205125797972212,0.7455165322923574,0.0,0.533585222502099,0.6123643700874773,0.0,0.5715807980687424,0.7829857027448305,0.0,0.09168314627318497,Intermediate (III-IV),Tan (IV),0.03225806451612903,10.415033009366311,0.03398773320828766,True,0.17062133265735313,0.32104843524828675,False
medsiglip_probe,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/FOUNDATION_RESULTS/val_per_image__medsiglip_probe.csv,134,0.49070834958444626,0.4873447903521765,0.3287215096756182,0.5845498278905766,0.47845683135240163,2,0.014925373134328358,0,2,54,0.38680441948207744,0.37837108655247964,0.24510781716061708,0.4862727743131611,0.3846921922671133,2,0.037037037037037035,0,2,14,0.3724392872829771,0.39260951560837,0.25215471543634455,0.5078961317614487,0.3617519119530431,2,0.14285714285714285,0,2,80,0.5608435024035453,0.5771277676837194,0.30302586601325976,0.6508868390553321,0.5417479627349713,0,0.0,0,0,0.4277035465198916,0.5794606096548774,0.0,0.0392156862745098,0.3706938133076083,0.4637442713848803,0.0,0.587318075504019,0.6494435444137491,0.021739130434782608,0.5214194373401535,0.6691046221613145,0.0,0.5599329874621704,0.6015249722475867,0.0,0.4587987384139435,0.5291903432233146,0.0,0.21662426219641073,Intermediate (III-IV),Light (II-III),0.021739130434782608,14.049133654358513,0.007139881227723478,True,0.20536035077643422,0.15517957672820182,True
dinov2_g28,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__dinov2_g28.csv,134,0.6634814677756216,0.7178120251665053,0.2823059183182042,0.7670093914545575,0.6565929939529577,3,0.022388059701492536,1,2,54,0.6107855862088413,0.6353071977628231,0.20975314502524833,0.8236115789834711,0.5415918721865066,2,0.037037037037037035,1,1,14,0.5549851644397025,0.6651874467685823,0.187277444730515,0.8485013845902232,0.5165013447988138,2,0.14285714285714285,1,1,80,0.6990511878331982,0.7820278832094276,0.21317130432793208,0.7288029148725409,0.7342187511453121,1,0.0125,0,1,0.5975257725742609,0.7389383948062921,0.0,0.05319503546099286,0.6294938581259245,0.7069172473166566,0.03225806451612903,0.8060328981199325,0.821738106118453,0.0,0.7141245366141944,0.7740269923504667,0.047619047619047616,0.6556891766882517,0.7155546493244181,0.0,0.7199977542557454,0.7429079115005282,0.0,0.176539039994008,Intermediate (III-IV),Light (II-III),0.047619047619047616,8.076142759841806,0.08882847341757862,False,0.11482085880179638,0.19611808731801716,False
dermlip_g28,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__dermlip_g28.csv,134,0.5721352017630538,0.62025509721282,0.34092842307649324,0.746506638432886,0.5112453834480494,3,0.022388059701492536,0,3,54,0.4740835388044625,0.49508243173515165,0.34124683667755784,0.7141577204010852,0.40373304990170783,2,0.037037037037037035,0,2,14,0.4993690345117434,0.5484569987201791,0.29285994249290825,0.7914674443925367,0.4326352164340252,1,0.07142857142857142,0,1,80,0.638320074260103,0.6678189722635366,0.24350688551576194,0.7683421581043517,0.5838162085918299,1,0.0125,0,1,0.49070160464968315,0.6726114944319219,0.0,0.05113636363636364,0.4984819431128156,0.607568256698047,0.03225806451612903,0.721123105422272,0.8049300927637253,0.021739130434782608,0.6118847006651885,0.7719365961092609,0.0,0.6031266467591779,0.7627228394057642,0.0,0.5940004015068221,0.7721700332536104,0.0,0.2226411623094564,Intermediate (III-IV),Light (II-III),0.03225806451612903,11.482572574952838,0.021643815210383804,True,0.19736183606567825,0.17648869524420197,True
rn50_l3_g28,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__rn50_l3_g28.csv,134,0.5264029306646898,0.5458416860932063,0.31374785188298304,0.6480667486811312,0.5087762122432636,3,0.022388059701492536,0,3,54,0.4741976075308746,0.494270131957945,0.3171078997359387,0.6585984810446008,0.43820132493764796,3,0.05555555555555555,0,3,14,0.4753095913434547,0.48593905677635074,0.36441064530710987,0.6915389304757854,0.4408085793466342,1,0.07142857142857142,0,1,80,0.5616415237800151,0.5659625760562735,0.26546171402915286,0.6409578293357893,0.5564142611745542,0,0.0,0,0,0.477070383286688,0.594610300758542,0.0,0.05128205128205128,0.5450153424299797,0.5773754012195245,0.03225806451612903,0.5783070535323857,0.6786189687385792,0.021739130434782608,0.543243550403455,0.6633713118803952,0.0,0.4238388546695522,0.556258378045897,0.0,0.4894650827188174,0.6750438617029325,0.0,0.15446819886283347,Intermediate (III-IV),Brown (V),0.03225806451612903,4.300735647816936,0.36683298788307167,False,0.12236059069268224,0.1619216101296871,False
rn50_g28,val,val:c827901ce6,False,134,20,/scratch/tbommawa/BRUISE_UNIFIED/DERM_PROBE_RESULTS/val_per_image__rn50_g28.csv,134,0.5252014258225863,0.5429894866391589,0.31073270337291264,0.6469567578765951,0.5092126639319022,3,0.022388059701492536,0,3,54,0.47419404396282117,0.49202741635246755,0.32486420655044346,0.6583381905889497,0.43940847424047713,3,0.05555555555555555,0,3,14,0.47500254276607384,0.48177676227808663,0.35428406178809513,0.690020202489265,0.4427343900892363,1,0.07142857142857142,0,1,80,0.5596314085779278,0.5673316794261531,0.2666826089893678,0.6392742907957557,0.5563304919736142,0,0.0,0,0,0.47612505872015926,0.5931304569509204,0.0,0.05128205128205128,0.5421071699107466,0.5715836216494213,0.03225806451612903,0.5762009293103354,0.6773642655027652,0.021739130434782608,0.538251900533323,0.6627063110348459,0.0,0.4161762864655065,0.5461746929613687,0.0,0.4794873506018519,0.6812250603122549,0.0,0.16002464284482892,Intermediate (III-IV),Brown (V),0.03225806451612903,4.467629939960556,0.34640300601997576,False,0.13505036735088627,0.1796509147050116,False
